5.699996445347559870e+01,9.999988774463488994e+00
5.700000230761631315e+01,1.000003017116888415e+01
5.699997743323477550e+01,9.999934350916152681e+00
5.699999319827525568e+01,9.999991300735377564e+00
5.699998997243823595e+01,9.999999746729598016e+00
5.700014374069937872e+01,9.999870846888427423e+00
5.700005200579742848e+01,9.999948518305087575e+00
5.699989262651139654e+01,9.999845377081697961e+00
5.700008131067549755e+01,1.000001209496418220e+01
5.699994193087662353e+01,1.000002134354286021e+01
5.699997476544190533e+01,9.999928987851118833e+00
5.700013855652575501e+01,1.000007181115438648e+01
5.700003960266284508e+01,9.999961186658945067e+00
5.700007760626179021e+01,9.999995767117969336e+00
5.700005297053384368e+01,9.999924094353637827e+00
5.700000484693423175e+01,1.000008623550849762e+01
5.700004095427864570e+01,1.000009604907030081e+01
5.699999077829806282e+01,9.999947239487873674e+00
5.699992838706588572e+01,1.000003364131225148e+01
5.699996706157826054e+01,9.999998178499778234e+00
5.700006104093409220e+01,9.999774013401538042e+00
5.699999351770799905e+01,1.000001135993117884e+01
5.699996073990993750e+01,1.000009599726150711e+01
5.699997315941048726e+01,9.999941435560955938e+00
5.699993945752864732e+01,9.999918057136062188e+00
5.700003234992733070e+01,1.000001162691426870e+01
5.700007829753181454e+01,1.000005777462358303e+01
5.700001262276924052e+01,9.999981119587079803e+00
5.699999902903056181e+01,9.999986218876362187e+00
5.699994701410115283e+01,9.999972373730239283e+00
5.700002093294025229e+01,9.999977834172936397e+00
5.700008669073873335e+01,1.000010342974187871e+01
5.700001085658642808e+01,1.000000868578335123e+01
5.699998942791351908e+01,9.999996283553700849e+00
5.700013676219513314e+01,1.000006983535907956e+01
5.699998445664050450e+01,9.999993264962366624e+00
5.700001034084879592e+01,9.999999082969161179e+00
5.699999124051638688e+01,9.999894047290760923e+00
5.700007259292981843e+01,1.000010650194288786e+01
5.700003997095867447e+01,9.999959741143959135e+00
5.699999893675655471e+01,1.000000778565934034e+01
5.699995795246977082e+01,1.000009483833721546e+01
5.700007488549576351e+01,9.999967069476664250e+00
5.699992199639400781e+01,9.999871592979145518e+00
5.699990835931085797e+01,1.000008396861802318e+01
5.699993739473055854e+01,1.000000584803419024e+01
5.700015492505935555e+01,9.999963041053398172e+00
5.699999037705609339e+01,9.999964956972780428e+00
5.700005548060558880e+01,1.000002863754005134e+01
5.699997575264033856e+01,9.999983190910176845e+00
5.699997129239037719e+01,1.000004428292100123e+01
5.699999967251155653e+01,9.999991863045940121e+00
5.699998022379525509e+01,9.999954943945200014e+00
5.699993398126338917e+01,9.999991515631135641e+00
5.699999399258967259e+01,9.999935106300689824e+00
5.699998799924362203e+01,1.000000339977198927e+01
5.700001104471493818e+01,1.000003269332895250e+01
5.700004329619288512e+01,9.999990200171525956e+00
5.699999800427656993e+01,9.999998059379976212e+00
5.700002971449251987e+01,1.000001830424432825e+01
5.700008837397288630e+01,1.000003121086994540e+01
5.700001835743623957e+01,1.000001709798035421e+01
5.700009199007389071e+01,1.000010926523689925e+01
5.700012715405190278e+01,9.999875454651716566e+00
5.699997176656483333e+01,1.000000208345145580e+01
5.700003443662401992e+01,1.000000234144898847e+01
5.700001620993941742e+01,1.000003098028269299e+01
5.699998997310489557e+01,1.000002658378727638e+01
5.700000008692902753e+01,9.999916029291082253e+00
5.700014619604624500e+01,9.999912907003499996e+00
5.700000034511417368e+01,9.999996537669813890e+00
5.699998629398786676e+01,1.000000111147090287e+01
5.699996449136300214e+01,9.999946919208580809e+00
5.699996484671136443e+01,1.000001404273575822e+01
5.699996575527935505e+01,9.999927026860721213e+00
5.699997501373069042e+01,9.999969795429956676e+00
5.699999796425973386e+01,9.999977949723877657e+00
5.699999801265065713e+01,1.000011242877797280e+01
5.699998049290808666e+01,1.000004710279738873e+01
5.699999442804033833e+01,9.999994368617517893e+00
5.700006999229078275e+01,9.999798705135951593e+00
5.699977597370729399e+01,1.000020001784478829e+01
5.700000941173973956e+01,1.000005452002546491e+01
5.699990377838472710e+01,9.999896975239373376e+00
5.700001133380797569e+01,9.999911007894526804e+00
5.700002195299580166e+01,9.999990345924235413e+00
5.700003332038784265e+01,9.999989033097163471e+00
5.699992872395358745e+01,9.999983339890126999e+00
5.700000065309812669e+01,1.000000154425212351e+01
5.699994817371504041e+01,9.999919494785155294e+00
5.700007689267407329e+01,1.000006512095238698e+01
5.699998375255776750e+01,9.999979480609923144e+00
5.699994788274995727e+01,9.999991532944340733e+00
5.699999314521643612e+01,1.000000361333806076e+01
5.699997307216565190e+01,9.999978550960616275e+00
5.700004290938859697e+01,1.000013516212856857e+01
5.699996786348892641e+01,1.000013171443865367e+01
5.700008490135324735e+01,9.999946923133691712e+00
5.699997605367541809e+01,9.999963161542293477e+00
5.699993540542495651e+01,9.999973073785200839e+00
5.699991608808571897e+01,9.999937938927452308e+00
5.700004923572495841e+01,1.000005054709566465e+01
5.700003602376015266e+01,9.999944194907769202e+00
5.700012305681276104e+01,1.000013541397627215e+01
5.699999986804726859e+01,9.999961180551496298e+00
5.699993685752318129e+01,9.999998155244570697e+00
5.700001573041149072e+01,1.000006693894239973e+01
5.700000708772502378e+01,1.000001877954104401e+01
5.699992690792581840e+01,9.999943477771742195e+00
5.700009261411678807e+01,9.999876476651373025e+00
5.699992828763429742e+01,1.000004847038200850e+01
5.699996917686784315e+01,1.000000399410736485e+01
5.700002750231617199e+01,1.000005129392866365e+01
5.700001851956488252e+01,9.999995898524737470e+00
5.700028009829539855e+01,9.999908166169291235e+00
5.700000008032580467e+01,1.000000233634187730e+01
5.699985669379032061e+01,9.999929856328469313e+00
5.699986351343957125e+01,9.999896075111232463e+00
5.699994819124985668e+01,9.999963217388771142e+00
5.699994106352145451e+01,1.000007911204086319e+01
5.699998007218207619e+01,1.000002795036280467e+01
5.699995821260751683e+01,1.000001464354865455e+01
5.700014464540772252e+01,9.999992344109628561e+00
5.700000186440396988e+01,9.999998141756350378e+00
5.700000076257993697e+01,9.999998191913618939e+00
5.699995529579273779e+01,1.000002167703116740e+01
5.700000261420893111e+01,9.999967597935576435e+00
5.700003799206206168e+01,9.999904751013644955e+00
5.699996688782936616e+01,9.999921328550623656e+00
5.699998607572084808e+01,9.999996435916987281e+00
5.699999597142211627e+01,1.000002063927990470e+01
5.699993271799366568e+01,9.999911671473448393e+00
5.699996383833243385e+01,9.999986249082070344e+00
5.700000490435837008e+01,9.999995263332026596e+00
5.700006227030987560e+01,9.999982774158169718e+00
5.700002731202680906e+01,1.000002127599110580e+01
5.699996086259044148e+01,9.999978744205659353e+00
5.699993244787956570e+01,9.999983937503625242e+00
5.700001147547187941e+01,9.999997953117173211e+00
5.699985980177099520e+01,1.000005504484479957e+01
5.700000577767860932e+01,1.000001040535930663e+01
5.700000155825054549e+01,9.999983919541108435e+00
5.700010738481255856e+01,9.999932241653318954e+00
5.699997913618504697e+01,9.999917325706400462e+00
5.700001908669577944e+01,1.000000371074570360e+01
5.699995210138754231e+01,9.999966404080186777e+00
5.699998822803416232e+01,1.000000168517082599e+01
5.699996076986537474e+01,1.000013325009860310e+01
5.700001588274658104e+01,9.999997556426954759e+00
5.699999489361238858e+01,1.000000110651800611e+01
5.699995188552493630e+01,9.999970407872174505e+00
5.700007242737331126e+01,1.000016171288169353e+01
5.699997637730636058e+01,9.999983184082674725e+00
5.699996803595763595e+01,1.000009563475505203e+01
5.699997169580327494e+01,1.000004094869185778e+01
5.699993682288302210e+01,1.000006946156879195e+01
5.700015932233478821e+01,9.999944821881886270e+00
5.700000205492501237e+01,9.999989799350895936e+00
5.699993331731089796e+01,9.999993880831517856e+00
5.699997901162224423e+01,1.000002380153221715e+01
5.700005472430262898e+01,1.000003964702805703e+01
5.699998241865638704e+01,1.000001028647629830e+01
5.700015193580509987e+01,9.999902905352845650e+00
5.700004625866232999e+01,9.999991403915046817e+00
5.700006529900049657e+01,9.999906971841433290e+00
5.700012846523471666e+01,1.000007080555899996e+01
5.699997711192365557e+01,1.000000508703270441e+01
5.699994116707551939e+01,1.000004611294037105e+01
5.700001784847921726e+01,1.000001658444434405e+01
5.700006266808445332e+01,9.999959329181605128e+00
5.699999594527537283e+01,1.000005374664371161e+01
5.699998554534769113e+01,1.000007396718681996e+01
5.700006743081187466e+01,1.000009002217499621e+01
5.699993988073237716e+01,1.000004530434225103e+01
5.700003710138463475e+01,1.000000402056071991e+01
5.700003002779661898e+01,9.999899830056156347e+00
5.699995426288361955e+01,1.000004163961727244e+01
5.700005683418148550e+01,1.000001806653026470e+01
5.699999259700091869e+01,9.999994607985321693e+00
5.699997671045396430e+01,1.000003113144874511e+01
5.699998632593984382e+01,9.999966282354206371e+00
5.699995481082030580e+01,9.999961428865789870e+00
5.699997703735727583e+01,9.999922692687240655e+00
5.700000973005551685e+01,1.000003504244356378e+01
5.699996326294705540e+01,9.999962245156675422e+00
5.699993270892414188e+01,9.999702952371569253e+00
5.700002844547783809e+01,9.999979940384749355e+00
5.700003452685037786e+01,9.999771034482909826e+00
5.700006291488230659e+01,1.000003654308717671e+01
5.700000417955212839e+01,9.999988035993208513e+00
5.700004257967492549e+01,1.000011333485639042e+01
5.700003931187770689e+01,9.999865265146759441e+00
5.700000475246979903e+01,1.000000586503455580e+01
5.700005342912633921e+01,1.000007410141086872e+01
5.700007763242193448e+01,1.000005141352369797e+01
5.700000817981567991e+01,9.999999213227340533e+00
5.700001055238634962e+01,1.000000235870684939e+01
5.699997421058973401e+01,9.999917141971714329e+00
5.700000860718235884e+01,9.999939093378872101e+00
5.699998633071182041e+01,1.000002076073340440e+01
5.699998299977566063e+01,9.999985723105821123e+00
5.699995991219544322e+01,1.000000463822271435e+01
5.700000789337207863e+01,9.999966370886591349e+00
5.700009548391686565e+01,9.999900180892502988e+00
5.700006921604783372e+01,1.000004654760635958e+01
5.699996332982208003e+01,1.000002842580342666e+01
5.699996509403496958e+01,9.999875490407530876e+00
5.700002427339059352e+01,9.999998089138394164e+00
5.700001648276980148e+01,1.000001418092482020e+01
5.700003754983607251e+01,1.000002883213106131e+01
5.700000756777373567e+01,1.000002136831800037e+01
5.700003115246250474e+01,9.999997071442447094e+00
5.699998861839578268e+01,9.999922937896309705e+00
5.699986665832783217e+01,1.000010536751386603e+01
5.699996584116948384e+01,9.999992747673822180e+00
5.700005637452633067e+01,9.999912947667199958e+00
5.700001514424996429e+01,1.000005356574876281e+01
5.700001016694990597e+01,1.000001543884603628e+01
5.699996863931582425e+01,1.000000957314529337e+01
5.699994805486279148e+01,1.000002078322352261e+01
5.700002577491473943e+01,9.999980810157191868e+00
5.699990463086083992e+01,9.999924626115143766e+00
5.700001784302229879e+01,9.999981749732137715e+00
5.699989283622288383e+01,9.999986369370502004e+00
5.699990471720865060e+01,9.999895905069273283e+00
5.700010041980258535e+01,9.999815109657358647e+00
5.699999956742930607e+01,1.000000829397657398e+01
5.699970764263989054e+01,1.000013579025416988e+01
5.700005439800617779e+01,9.999770080888241708e+00
5.700003177251565489e+01,1.000008754011087397e+01
5.699999644774507601e+01,1.000000998590781087e+01
5.700003313868280941e+01,9.999997084933527347e+00
5.699998899332383928e+01,1.000005924377057198e+01
5.699996974707913466e+01,9.999900924782673783e+00
5.699999671343712038e+01,1.000000496824898732e+01
5.699998842929678489e+01,1.000000165981861855e+01
5.700010486610125326e+01,1.000004378343639289e+01
5.700000611915623239e+01,1.000002886414936398e+01
5.699997025126290140e+01,9.999853822890022670e+00
5.699998736624179685e+01,9.999997796866532340e+00
5.700006875238033643e+01,9.999991075508173566e+00
5.699986160024973003e+01,1.000000789390315958e+01
5.700000828273104503e+01,9.999979724271472747e+00
5.700001751897833202e+01,9.999958252006328152e+00
5.699994298829628292e+01,9.999976518969432959e+00
5.699992164792767113e+01,1.000000086781427910e+01
5.700002898413938368e+01,9.999985990891252285e+00
5.700004482101834213e+01,9.999989901627518663e+00
5.699996091585411051e+01,1.000010801605275823e+01
5.699999053926534032e+01,1.000001345965167410e+01
5.699999307625153477e+01,9.999874485551162095e+00
5.699993943241847205e+01,1.000000641967391068e+01
5.700002458779509595e+01,1.000007089403493410e+01
5.699987121006040525e+01,9.999797630239195101e+00
5.699997498896269121e+01,9.999968267612839412e+00
5.700011292539085161e+01,1.000007762335467021e+01
5.700005017628804893e+01,9.999975633472892866e+00
5.699997767774841151e+01,9.999960051890763424e+00
5.699997973276310859e+01,1.000002681044555786e+01
5.699999765646541761e+01,9.999963729133963142e+00
5.699998983794118601e+01,1.000000208090510867e+01
5.699996836860317018e+01,1.000003058307137138e+01
5.700001450951032922e+01,1.000001402600182132e+01
5.700000635155215889e+01,9.999847737910764423e+00
5.700023258911538449e+01,9.999966672304264392e+00
5.699999996687280657e+01,1.000000005478136167e+01
5.699992610917882274e+01,1.000006292718058099e+01
5.700001466032514941e+01,9.999973723224126587e+00
5.700000504025001646e+01,1.000000298768155638e+01
5.700005397116042616e+01,9.999992315844034252e+00
5.700003228471224759e+01,1.000000531172918450e+01
5.700001739439725412e+01,9.999983237063041486e+00
5.700000093943589974e+01,9.999998454475004905e+00
5.699999705328633581e+01,9.999994267373626400e+00
5.699996883448823581e+01,9.999949343707221772e+00
5.699983728991386300e+01,9.999912216072495141e+00
5.700005092892845227e+01,1.000001637902547813e+01
5.699996724330965492e+01,9.999922518980683961e+00
5.700006521399060944e+01,1.000001361821484380e+01
5.700001806033021978e+01,1.000001613437371972e+01
5.699999467872019210e+01,9.999996575762592599e+00
5.699999927728695326e+01,9.999998198050720433e+00
5.700010017656344985e+01,9.999984493800345930e+00
5.700000086270266308e+01,9.999999912003708857e+00
5.699995303144310554e+01,9.999994956885492670e+00
5.700005344747908254e+01,1.000002232138930935e+01
5.700006876483720220e+01,1.000005201754036932e+01
5.699996385647560260e+01,9.999940547613569208e+00
5.699995237090720934e+01,1.000001261340500491e+01
5.700001399324781914e+01,1.000000677999315712e+01
5.699996772359510544e+01,1.000008212029505472e+01
5.699998669356103420e+01,9.999993094606720589e+00
5.700007642960942178e+01,1.000001005524441666e+01
5.700000069231174393e+01,1.000008169383489509e+01
5.699995106106780440e+01,1.000004047288668474e+01
5.699999222536880694e+01,9.999982278600148433e+00
5.699999786322749173e+01,9.999973733271783516e+00
5.700003273270680637e+01,9.999966772301696949e+00
5.699999354244746286e+01,9.999995333180372370e+00
5.700005405666078673e+01,9.999951720402306066e+00
5.699995455750907780e+01,9.999979957316091017e+00
5.700001845642918852e+01,1.000009265638667344e+01
5.699996326437081962e+01,1.000003993498942734e+01
5.699984357264971635e+01,1.000000280363850358e+01
5.699999778100957570e+01,9.999938700664870339e+00
5.700006465945623546e+01,9.999988573964015970e+00
5.699990944273425697e+01,9.999979567440497874e+00
5.700007474367232163e+01,1.000001146998077317e+01
5.699981192921924134e+01,1.000002867668704987e+01
5.699999333768284515e+01,1.000000652112246158e+01
5.700012928287888769e+01,1.000003746742782518e+01
5.700010135150003521e+01,9.999954414143335413e+00
5.700004811232206237e+01,1.000013420193234559e+01
5.699990745777251533e+01,1.000001969991390105e+01
5.700000752098779344e+01,9.999996383143551881e+00
5.699988296412956146e+01,9.999907972432731995e+00
5.700006040170391941e+01,9.999981413460233171e+00
5.700004396232031922e+01,1.000004314847192077e+01
5.699997402729420770e+01,1.000001574826174888e+01
5.700003348258304925e+01,9.999776437838905352e+00
5.699996909815515522e+01,1.000001096072788265e+01
5.699998006170601172e+01,9.999885533547629990e+00
5.699998668021324733e+01,9.999947060575321345e+00
5.700005637616490617e+01,9.999984285503867198e+00
5.700003114555848782e+01,9.999961076831544560e+00
5.699985834553173447e+01,9.999902461882799187e+00
5.699988486687236389e+01,1.000001877528207039e+01
5.700001027053971825e+01,1.000001804394109506e+01
5.700000689278385835e+01,1.000002449153913808e+01
5.700002386254927700e+01,9.999971712434936322e+00
5.699992707563045968e+01,9.999966928552399992e+00
5.699985920400782646e+01,9.999989555369200644e+00
5.700010785799762658e+01,9.999916805945117559e+00
5.700002406468532001e+01,1.000002711553856827e+01
5.699993399501956759e+01,1.000005532520522955e+01
5.700000641636697907e+01,9.999992416445433463e+00
5.699999458922793849e+01,1.000006371216334955e+01
5.699994503355332398e+01,1.000004673095870444e+01
5.699999444333118248e+01,1.000001025529097909e+01
5.699999128990651087e+01,1.000003070439950292e+01
5.700000089528558078e+01,1.000000168590393912e+01
5.700012077066914173e+01,9.999997290252117921e+00
5.700002044832191217e+01,1.000001194201944976e+01
5.700000154778539496e+01,1.000000640511081862e+01
5.699995375049262236e+01,9.999992635364767679e+00
5.699998813638185879e+01,9.999984368309478455e+00
5.700000422533622668e+01,1.000000580567504471e+01
5.699997460273107919e+01,1.000009378359912127e+01
5.700003779526977610e+01,1.000001424550135987e+01
5.700006676698021124e+01,9.999933751267706228e+00
5.700016261916917415e+01,1.000005423385388248e+01
5.700003800356680728e+01,9.999998995412875402e+00
5.699998978968326213e+01,9.999969806103573333e+00
5.700003556270670657e+01,1.000006154568348826e+01
5.700004716815455907e+01,1.000003892916490500e+01
5.699999326027673874e+01,9.999997838733166944e+00
5.700005386409319641e+01,1.000005525170152332e+01
5.700008455156736886e+01,9.999974669238239855e+00
5.700003228326890081e+01,9.999890755008072674e+00
